primary_key,age,income,years_experience,target
5becedd0-645b-4682-add8-31c8d1f46199,31.0,122993.0,39.0,1.0
f5e95c5c-3fc0-4362-b3d1-9ebb445a67fe,40.0,143551.0,6.0,1.0
cab7ae7a-df23-4851-b126-e7eb7add3d82,57.0,40532.0,25.0,0.0
592bb7b3-f583-43a2-aed0-3f59fb28aff5,38.0,109054.0,30.0,0.0
001071de-c262-452b-adc2-e10983330e5a,33.0,102012.0,1.0,0.0
e5b7a380-b356-4fae-9e2e-68664a6f4808,35.0,147836.0,27.0,1.0
532bbf95-5e28-4ba6-9028-da7e9d39d9ca,41.0,115279.0,12.0,0.0
3d65e73d-5d40-4e2f-897e-4958a9334ef4,43.0,96540.0,17.0,0.0
d308df20-2d8b-481b-8939-a9691e8029a8,42.0,138590.0,29.0,1.0
5e51688c-4f7a-4b9f-8683-050a15d54ed6,58.0,133021.0,10.0,1.0
2d8b2912-8a92-4fab-8bd4-818d25280b5c,46.0,33271.0,12.0,0.0
7fc500a3-dda4-4dfb-aba2-c5f6c470eefb,32.0,75482.0,23.0,0.0
53d4e016-70ca-40c1-8ea9-3abb69f86693,18.0,30209.0,28.0,1.0
094009a4-eb48-4920-b917-0ea528ba14cb,42.0,120999.0,4.0,1.0
1a15532c-94c1-43a6-b73d-3cb3713e425a,24.0,35539.0,34.0,1.0
57ab7d7b-be5b-4856-abd1-354b2146bfe5,26.0,144841.0,18.0,0.0
ed0ed984-e18c-4824-b675-3a66f353e900,41.0,49977.0,12.0,0.0
62e50ae6-52e9-4aab-8c50-afd947624fdf,18.0,104142.0,4.0,1.0
45c69ae5-bf6b-4a07-8bd8-14ef9edd4135,25.0,139920.0,13.0,0.0
df475824-832a-43e9-ad8b-682deff0f45b,41.0,129588.0,37.0,0.0
be48dcd0-6be2-4b90-8c51-3d30c08ebca7,28.0,98684.0,21.0,0.0
020dbc70-d924-41c6-b433-e1abac0dc51f,34.0,129072.0,8.0,1.0
5ba5540c-5e66-477b-be6a-377bbb212401,25.0,35607.0,39.0,0.0
907ec8e9-7db5-4134-a06a-805af57fe243,52.0,115122.0,25.0,1.0
a2ad556b-bf3d-4427-91ad-02f70f55aafe,52.0,124786.0,4.0,0.0
17194a6b-1727-4f85-9b13-71df62cdca81,50.0,81939.0,28.0,1.0
78356e88-b9f1-4722-b008-87cf70974d32,22.0,48594.0,21.0,1.0
a5aca2a1-3442-4f69-a2b8-c9f1dce9396b,59.0,88382.0,2.0,0.0
b1e4db4a-bb30-4a32-a05c-18a4d25edaca,56.0,37399.0,27.0,0.0
5fb213a4-6f3d-4162-99b1-834fed1b3beb,58.0,55117.0,37.0,1.0
bf67c8de-9e8f-4c55-9eb1-400d295cee5d,45.0,128662.0,13.0,1.0
9ea23a8e-c839-4f58-ad99-fdd37bae4bf9,24.0,63617.0,13.0,0.0
079ceeeb-9b06-4ba6-8ee5-3193c2799ed5,26.0,37498.0,10.0,1.0
b8e9475e-85d3-4a96-983c-c521e6c016e2,25.0,132826.0,8.0,1.0
2d1e1af5-0289-44c7-b400-a97c896d5077,29.0,147232.0,37.0,0.0
06d4fc37-c8de-4c70-a5a5-e776a063f30f,51.0,141077.0,5.0,0.0
c886fff2-65aa-43ea-ba28-8c6f227fa0aa,50.0,146519.0,0.0,0.0
9376c3a8-55c0-43c5-bae7-2c59c5c13d7e,40.0,80624.0,24.0,0.0
7d25afb6-e471-4910-9481-f67ab655b9eb,41.0,39628.0,15.0,1.0
e11455da-9185-4c84-89c1-97d1bedfed73,54.0,30329.0,14.0,0.0
2dd11486-a680-4c88-a2bf-ca2cb1681fb8,52.0,68619.0,33.0,0.0
87cc0cb3-1569-42ae-8df2-092e346c653c,57.0,37032.0,16.0,0.0
edaa7dbf-7540-497f-8015-938fd3854b68,39.0,78094.0,2.0,0.0
2f8fbb26-bb12-40f5-b295-d9ba034c370c,44.0,68034.0,2.0,1.0
4af977bd-778d-4b14-bbe6-e95a84541252,52.0,132658.0,36.0,1.0
ace2c696-2898-418b-a736-cd02226a6176,18.0,116158.0,16.0,0.0
50d90cea-6f6a-4483-8186-86ff7ed45e1b,52.0,85264.0,37.0,0.0
1e430efd-d4b0-4080-9f4a-950a81636b10,54.0,124120.0,0.0,0.0
7c87b9b5-066c-468c-85c8-0aed92d2787c,31.0,77850.0,6.0,0.0
2e261f83-4fb1-465b-9647-829e31fcd5e2,20.0,34722.0,25.0,1.0
fde436fd-8b7c-4091-8bad-0c27445e8b59,18.0,47772.0,38.0,1.0
7c8f4621-eaec-484d-9de9-a8a5e6e6ce06,22.0,116105.0,18.0,1.0
303ad279-d3d9-4699-bd4a-2d28c5b8c566,43.0,71679.0,29.0,1.0
45e797f7-c157-4352-beed-2c08713215c4,31.0,98771.0,13.0,0.0
5b733832-e2d6-4941-a1dc-e50d39fcd6f5,56.0,34576.0,12.0,1.0
ef3e36a8-47df-4bab-aa12-307335d1cffd,44.0,56707.0,19.0,1.0
e5258c49-8fbf-471a-961f-ae83c825c0f3,26.0,129404.0,25.0,0.0
b6395261-ee9a-473a-9c3b-7bbc57f39d1c,32.0,71632.0,26.0,1.0
19e73d46-99e1-4c02-bd1b-e8f88e62708e,32.0,71476.0,24.0,1.0
41a30aed-383b-4a03-a832-a231082f1f3b,43.0,147220.0,8.0,1.0
8cd8ccfc-269a-47b0-8c37-0c7545470196,59.0,60285.0,11.0,0.0
2d84c47d-f62a-477e-b307-71926cb6f9c9,30.0,54154.0,9.0,0.0
cff83e0a-d61e-4379-b5d4-57b76e715de3,49.0,50054.0,5.0,0.0
ecfd0a53-4e37-401c-9d46-e120aa9d428d,56.0,47165.0,33.0,0.0
f9af9c43-fd1a-4fd4-9f80-22b6f2561db7,49.0,44439.0,18.0,1.0
e743335f-9da3-408b-9459-ba03a78023d6,21.0,148211.0,5.0,1.0
3a10913a-ca5e-4661-95d2-9c25eb0a03e3,47.0,74518.0,1.0,0.0
8258ab64-6a22-4f9f-9f21-105e532b7dcb,54.0,118051.0,14.0,0.0
4d5a6fa1-7158-4770-acc0-4a16c1fbf943,40.0,56962.0,16.0,0.0
70209efc-78d2-49c5-bf2d-3f3b77d6cb91,56.0,83934.0,15.0,1.0
8c7f9e80-8223-431b-8aae-6e451bcc503e,32.0,138085.0,27.0,1.0
d1c703b1-d191-4eb7-a04d-8f469c9fefee,46.0,67763.0,20.0,0.0
9bec2d0f-3842-4c42-905d-33219b35371f,53.0,146189.0,7.0,0.0
9c13c42f-3204-4800-bc7c-93ce586f5ec8,30.0,140290.0,9.0,0.0
1750dbbe-b919-4140-bc8b-472b1bc050c9,49.0,94094.0,9.0,0.0
af8e65a7-b632-40ed-b5e0-f06f6a8e5286,24.0,140814.0,9.0,0.0
73dcca70-b1f8-4ae1-958c-5e6ef22251d3,39.0,49464.0,8.0,0.0
05bad6a2-a891-44cd-9794-976cd1a01e58,45.0,72036.0,27.0,0.0
85d9499e-84be-4ef0-a91f-8e7099288581,19.0,125949.0,23.0,0.0
b6126734-4f73-4f03-87b7-24ad5f770424,59.0,63270.0,18.0,1.0
371a96a4-e250-443d-9645-c615737c313f,23.0,72299.0,32.0,0.0
4c7b67b6-dddb-4bc2-b2c9-22119765fa9c,45.0,115805.0,3.0,1.0
964952a9-8848-4398-91f6-532dd7c776cb,45.0,61541.0,2.0,0.0
94d1133c-227c-405b-b166-0a2db18d7685,37.0,103545.0,11.0,1.0
22992305-b2df-4a81-adb3-9727bac1fd5c,47.0,112543.0,17.0,0.0
0c562205-5599-4884-8240-34f488b3210c,28.0,121998.0,22.0,0.0
a5365cca-87fa-435f-ae4e-9fa139601d20,45.0,107078.0,19.0,1.0
aee7d4f1-be22-4034-a4b8-f2fbafe1422b,42.0,112970.0,5.0,0.0
1c059262-613c-4fb3-afed-f9356ffc5549,56.0,59765.0,33.0,1.0
7c5d037b-d622-4add-8590-66cd92c07945,50.0,53769.0,1.0,1.0
35603313-f5ed-429e-8827-f07a494b008f,18.0,118001.0,29.0,1.0
31f727aa-0901-4e23-94cd-dd988be6c828,44.0,117404.0,8.0,0.0
a83a7519-c67d-4a98-acab-2199d08c6f23,30.0,50156.0,26.0,1.0
86f1dd47-301c-41e9-b04f-c756517f8b31,58.0,115836.0,33.0,0.0
b3b58c6b-5be7-455d-a806-a71c7b70fa7c,20.0,148706.0,39.0,1.0
364bea5b-7965-40bd-bb7d-26e6413dcdfb,56.0,80481.0,23.0,0.0
591c92d6-2b04-47df-856c-80a4692f4b47,23.0,43435.0,16.0,1.0
55b94ead-9e3e-4e73-b2cc-b04fe02845ae,25.0,99650.0,28.0,1.0
342ee524-b011-4d3c-bf9f-54a5cd5f060a,44.0,76336.0,35.0,0.0
d8138942-fbcd-4f80-858e-50a3d15811a1,26.0,66135.0,11.0,0.0
3b84e58e-2f8c-4054-8501-342d6eaa2f14,54.0,103631.0,30.0,0.0
f93be0b4-b1e2-47ea-874f-533974e1b169,50.0,67909.0,8.0,0.0
804ba1ab-6ccf-40f3-b4e7-a8c7e9f3aca2,59.0,99487.0,18.0,0.0
febd8479-1417-4782-bbae-ca0f960b401c,41.0,51468.0,16.0,0.0
7d182fb6-cf99-4d3a-8b47-b788c5150cd8,32.0,122609.0,1.0,0.0
f5ec089f-c881-4ea2-a298-a84ca9bb5ebd,49.0,77655.0,39.0,0.0
7637fc03-a002-4e26-abd1-434b2278fa5a,49.0,64341.0,4.0,0.0
7348d49a-32f4-485c-9ca3-d0d0938433e5,41.0,141663.0,38.0,1.0
f16c8a8d-0d6f-48ce-b6bb-e5fa64ab482b,58.0,94182.0,15.0,1.0
e20db823-edd0-4efb-8187-80205e17eaab,29.0,81786.0,16.0,1.0
6d0fec96-439a-46db-8f0f-8f82c08d8239,56.0,98304.0,26.0,1.0
adc1de79-97a8-4eaf-9905-238c9e3d3ab4,19.0,133606.0,6.0,0.0
9e8b227d-79c4-4223-bd85-4e73c41a5276,20.0,76514.0,7.0,1.0
4c1d4efc-6f87-4ce0-a542-0f2c57c247cb,54.0,63979.0,7.0,1.0
0fd1d86d-f18d-4ce9-9bf7-431d19b1c4ac,34.0,120887.0,22.0,1.0
060aa60d-fda5-47a4-8e6d-bfa95b9741cb,19.0,110981.0,31.0,0.0
c9ccb634-06c6-4d2c-bbcd-b11fbe33fa9e,19.0,85107.0,17.0,0.0
0f242f98-5c76-4484-ad41-6e246b8b5bb0,45.0,144119.0,37.0,1.0
6adcc876-8910-47e4-9430-5353494642da,40.0,31160.0,11.0,1.0
7435973a-f936-4382-b72a-07e05f36830f,54.0,117897.0,14.0,1.0
8493b02a-00d1-4aca-97c8-8fed81c6ac76,49.0,102577.0,27.0,0.0
c80f58cf-068b-44d1-bd55-dbf36afadd33,50.0,114303.0,37.0,1.0
f0e47b6d-b85b-4dc8-9dea-85f48d3ca980,18.0,40846.0,30.0,1.0
1ad94aec-6853-415f-afd4-60dc792fd1c1,36.0,134180.0,8.0,0.0
2e68a333-bcc7-40b8-a173-9e0c3a3038b7,19.0,49924.0,7.0,1.0
e1b9fe1b-8a05-4494-b485-b31643632cb2,43.0,141193.0,18.0,1.0
49b8cd4a-5a25-45f7-880d-127468af7558,49.0,43882.0,7.0,1.0
5105bf0b-330a-4739-85d6-eb91c399cc03,23.0,110274.0,33.0,1.0
7ee13969-5a94-4fb2-bc21-a225c1fb4c59,49.0,116555.0,3.0,1.0
ee5e9841-0223-4bb2-b088-ea8898238bde,21.0,31095.0,30.0,1.0
29806253-5e9f-433b-9bcc-8d401600a43b,28.0,134205.0,37.0,1.0
a27b308d-b0d7-417e-a26c-a9c8ac82ae62,34.0,70983.0,2.0,1.0
f01b74a6-1512-47fa-a563-7eaa597f9dde,55.0,141215.0,34.0,0.0
f5c0cf48-3c4b-4b38-ae99-c117f28c94ff,41.0,44123.0,18.0,1.0
0c307ddf-bda0-4755-8385-ece3472fe899,22.0,123668.0,28.0,1.0
e5889f76-1049-4ea5-a639-98e1aa84a2f5,51.0,96615.0,9.0,1.0
3a1d92ce-29e3-4db4-914c-46a4300c9198,23.0,125193.0,11.0,0.0
fc61f1ed-45dc-4886-87a3-e1d1284170ec,39.0,75278.0,29.0,1.0
6ab77369-338a-45a4-a796-6d904910037a,28.0,127911.0,29.0,0.0
1779f529-12b3-4909-a6fb-7c1acddd1a01,33.0,120290.0,17.0,1.0
5f255404-3fdd-4fb0-85e8-7455ba82e6c9,50.0,81999.0,23.0,0.0
c68949c5-6f75-411b-94ad-5eb8617d080d,26.0,61153.0,31.0,0.0
c9549dab-97ec-43f2-8b4f-f8afcf9764e6,23.0,48344.0,8.0,0.0
8ae0a879-e594-4735-a77f-c28bd35b394d,33.0,129777.0,23.0,1.0
99c91070-8ce5-4af9-a226-4cb5863eb9b2,46.0,67656.0,25.0,1.0
005db799-f599-405f-bad0-22e68afa0140,20.0,100515.0,2.0,0.0
01cb598c-091c-42d7-84e3-45f0885b0b57,37.0,31212.0,22.0,1.0
812a70fb-f86c-47e9-a953-9cc877b957e8,53.0,39001.0,10.0,0.0
151ab083-1be8-41b8-81f9-ca1ad8edcdba,36.0,108784.0,9.0,1.0
58e4ee3e-17d3-4100-b61f-28d1ea956a8d,43.0,128723.0,35.0,1.0
635043a9-00f7-4519-a930-7665926fac32,20.0,111144.0,12.0,0.0
baa89c50-1842-4ffb-a6e2-506001795280,36.0,66427.0,28.0,0.0
33abac3b-359b-4744-b65d-aeb622c05e71,37.0,61368.0,37.0,1.0
857d7637-642e-4f36-92de-172ef8aac9d5,49.0,100819.0,12.0,0.0
64c88413-2841-4bc0-b510-09a6e65ec3b0,24.0,91160.0,25.0,0.0
d02ab51b-f234-4861-b781-4f09d233f501,58.0,55854.0,19.0,1.0
e043b149-a52d-4d96-90ea-f5338bba1be3,50.0,40715.0,4.0,0.0
ebc6d085-6ab8-4364-8fb7-bc995ec86727,57.0,111701.0,19.0,1.0
979a7b96-67f8-4fdc-9624-87c708403768,56.0,88784.0,13.0,1.0
4ca0e908-4fa7-4dc7-8c5e-8f97b7a8770f,35.0,129644.0,13.0,0.0
281ab59d-41dd-481b-838d-5ba4facd412f,57.0,56797.0,7.0,0.0
840f14ff-5a56-4118-888f-7ea0790c131f,18.0,77573.0,12.0,0.0
4920397d-8c82-4597-8bc8-09fe4903cb83,28.0,106120.0,23.0,1.0
6a82149f-f15f-42bf-9e23-c2d54f2090e8,45.0,44780.0,14.0,0.0
2b5c8ffb-7086-42ff-afae-f6b76a4d3d74,42.0,67905.0,0.0,1.0
a347f33e-1fee-4320-a550-15c4ee86e4bc,40.0,51573.0,21.0,0.0
b2b8ca64-4666-415d-b49d-06db0c968b41,48.0,146049.0,33.0,0.0
3b0b2688-f3e5-49ac-adb9-8ebf81721520,47.0,63359.0,39.0,1.0
cdd10e73-f3a5-4786-a965-98357ede0808,59.0,96062.0,2.0,0.0
55396ad7-171c-4a6b-8fbf-25a9d289188b,52.0,103391.0,25.0,0.0
e6f874f7-5cad-4a68-a796-804c2c9e2b2d,24.0,73463.0,13.0,1.0
c8a7df02-342e-4567-8e99-f07f03c2db16,33.0,129596.0,7.0,0.0
b089f6ad-b28a-4ef0-a7e5-efd93880c895,43.0,146342.0,15.0,0.0
1fe9e93e-68a2-4f22-8ea1-89a5bd3e5c83,19.0,125018.0,20.0,1.0
08f3b3a4-3db3-4dc9-9dd4-bb91b53b6149,18.0,46571.0,9.0,0.0
20046b3e-8014-49a7-8407-90addbf136af,29.0,127276.0,24.0,0.0
f38cdc50-f244-4155-92c5-5938a1cccd10,22.0,49142.0,37.0,1.0
85816cec-a9ad-420c-bdb6-ce31056feee5,54.0,55104.0,21.0,0.0
6d05d8c1-f327-4c0a-8ffd-01e3ca449d41,49.0,38625.0,3.0,0.0
e12bdd32-9c17-4305-a094-61a0e1a91e70,26.0,69199.0,3.0,0.0
c06fd9ae-bf35-4333-a50c-d02bcdccf382,58.0,45926.0,29.0,1.0
5d5fd87f-ca20-4b46-b0cf-e55bbea69578,52.0,61218.0,1.0,0.0
b6c14f70-58a0-425b-b5fe-354081dc5f4f,36.0,74472.0,28.0,1.0
d5f36880-49dd-42e9-99e3-101ce59aee52,33.0,121916.0,35.0,0.0
42036be6-0cb2-4c42-acf9-60c0b37566ed,20.0,50566.0,20.0,0.0
d8b2ced0-786e-4158-b6a5-669cc7851f72,37.0,86125.0,20.0,0.0
fb2ad854-8146-4494-a749-07c2a4704d71,41.0,63205.0,20.0,0.0
7a5939b0-032a-430c-9f7d-87932a90df24,50.0,139084.0,3.0,0.0
fb25f60b-6d08-402c-a2a9-77b0312930fe,41.0,59717.0,0.0,0.0
f76be3ae-5d8c-485f-9a77-1f60735ca16d,28.0,79984.0,25.0,0.0
9c8173da-5c4d-4be2-b8c2-f3b032ef01de,25.0,137292.0,1.0,0.0
3d710eee-b36b-431f-92a8-0710616ccedf,53.0,55135.0,8.0,0.0
bb3b1a9b-3375-427f-9b8f-8d8623c2fc10,55.0,58164.0,17.0,1.0
bffcc481-1a91-4fb0-97f4-2c3c27d3f7b0,57.0,104489.0,10.0,0.0
264f691b-3a8d-46a1-9620-e4d05d04a153,37.0,68562.0,24.0,1.0
89292738-59e1-4e98-b01a-7238bac7694e,52.0,99110.0,25.0,1.0
904cdd5a-e39a-4f92-994e-8495e5914d6d,42.0,50169.0,35.0,0.0
a7988e7d-bca2-4c88-9bc8-d5023a1cb7d2,52.0,89858.0,34.0,1.0
3cceb3aa-58b0-40a0-a9d5-13ca0e198753,42.0,51604.0,37.0,1.0
2f44d855-8d77-4b82-baa8-e9e81698fb66,46.0,119670.0,2.0,1.0
2596dddf-eceb-4d90-ad1f-2a962a3714ba,35.0,144605.0,34.0,1.0
eefb9282-37f3-4a64-ae58-caac71c532ff,35.0,118738.0,39.0,0.0
f7746dbb-fcf2-436a-a92e-828f4b053882,19.0,30684.0,21.0,1.0
80ddc756-4c92-49b5-a440-c8418b27bc2e,52.0,132537.0,7.0,0.0
6436bdb2-2c17-42e6-b4f0-bb38cbc26aa2,33.0,145265.0,14.0,1.0
7713b85c-2ba6-415b-99fc-f701474b0ae3,58.0,141301.0,6.0,1.0
f43e4ffc-6c7f-43a4-978a-b1e4f5330c7c,53.0,38007.0,18.0,1.0
112a135c-d8a6-4f12-aaf5-926d3e58f52e,50.0,144915.0,39.0,0.0
c6d1a929-4fa6-4f7c-a11a-e7d1a2939ca7,21.0,130632.0,16.0,0.0
cc25e64d-2cf3-4ce4-b01a-8e7f8e1b493d,50.0,147419.0,0.0,0.0
4df8a515-82e1-4a1a-8ad6-b64f5dcd56e5,31.0,71787.0,28.0,0.0
c822b5c4-4fea-4d84-a6cc-de0d0cb7bc4c,38.0,79582.0,12.0,1.0
460b7d51-1c71-4aac-b0fc-ae79677abf38,37.0,104791.0,28.0,0.0
9b2fc65a-22c7-40c1-918a-f9fd78375a86,25.0,127798.0,5.0,1.0
735e162b-f3a2-4c4b-b940-bec96b708eeb,24.0,113629.0,4.0,0.0
2526a0a9-2565-4ab9-a09e-d909798ca884,20.0,35782.0,33.0,1.0
223efa6d-a272-42e1-bf16-3debcf44ccb7,34.0,96770.0,10.0,1.0
7f904869-c761-4458-9fb7-67946ceeb460,50.0,87645.0,8.0,0.0
cb43a2c7-4467-4e0d-a319-8699f4af33c6,29.0,133509.0,37.0,1.0
e972e727-cb06-4bcb-8392-e95a10d50d39,39.0,129724.0,39.0,1.0
2283f087-b4b6-4742-9262-9c4f3426b45c,39.0,61996.0,8.0,1.0
d6f23923-7172-49eb-b92e-fdf0201d8125,47.0,59204.0,7.0,1.0
bf5abcca-ab87-4632-b5ee-7d0e317f7aa3,55.0,47152.0,39.0,1.0
e111789b-626b-4beb-a3be-809a39f50cff,55.0,85186.0,2.0,0.0
edfae579-1ea4-4c98-aeab-4dab2f14f362,25.0,137900.0,12.0,0.0
0ee83b64-ff91-4d73-b044-9e4dfef6f344,44.0,120555.0,18.0,1.0
031c28cf-f008-4f4e-aff5-4ae01e22879b,44.0,115024.0,33.0,1.0
7bc9340f-fde0-4926-978a-5b69ea72aa2e,51.0,132659.0,31.0,0.0
d43a7bc9-d6ab-487f-9007-57046d1efe61,38.0,49689.0,15.0,0.0
653ca49a-5904-44ef-9220-cad42b9225a1,47.0,80690.0,35.0,0.0
42d37f16-6389-44e5-b0a3-f5dad61215a5,50.0,124042.0,17.0,1.0
e0e88cc8-6118-4afc-8fa7-10be3a22ef3f,45.0,113251.0,13.0,1.0
5f77e4ad-c1b0-46c4-b997-084e05205c29,50.0,87320.0,29.0,0.0
07886619-1707-4eac-aa7d-f19c1e27ea44,22.0,94226.0,1.0,0.0
cbd508af-9c26-4277-aea5-b24283215d36,36.0,86091.0,12.0,0.0
31b7f6e2-63d4-4d3a-975f-00d8f8f8cc8e,21.0,136565.0,26.0,1.0
35539860-55df-4466-92f4-99f072947009,52.0,109301.0,16.0,1.0
a0baf373-caf2-4909-9ac0-181c1267b4bc,34.0,51942.0,30.0,1.0
7c060f62-0f53-49a1-a8eb-aa4a46d78706,45.0,68712.0,14.0,0.0
861e402b-a20e-4300-b280-57a99b55ca4e,47.0,135430.0,19.0,1.0
62b0ae7e-7dc0-4cfd-a01e-1fd8e8a5bc65,46.0,95277.0,4.0,0.0
364f67e4-5646-43f4-917b-e0845cf4905c,23.0,79632.0,6.0,0.0
621d43c2-fb4c-45b3-9fb3-9f11c71ddc88,52.0,68031.0,17.0,0.0
6edc6146-4871-4395-aa4c-96cbc8ecc4ed,58.0,50478.0,10.0,1.0
4f15819a-f44f-4752-b0a0-8ce3914f5b80,54.0,52551.0,31.0,1.0
3a1e9bd9-59d2-48f6-9c55-5325b3896512,41.0,78068.0,26.0,1.0
76c62da1-dc72-419e-b413-63038b8e9d09,46.0,123608.0,25.0,1.0
6e6bee22-3f8a-4562-a1b4-871a12d1d936,48.0,65561.0,36.0,1.0
